university,store_id,catalog_id,campus,campus_id,term,term_id,department,department_id,course,course_id,section,section_id,scanDate
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,100,100,800,800,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,100,100,801,801,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,100,100,802,802,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,101,101,1,1,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,102,102,1,1,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,201,201,1,1,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,201,201,2,2,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,225,225,1,1,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,263,263,1,1,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,265,265,1,1,2022-02-05 9:46:58
Ball State University,9301,,Ball State University Official Bookstore,334,SPRING 2022,334_1_22_W,AHS,334_1_54,292,292,1,1,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,11,11,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,12,12,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,13,13,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,14,14,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,15,15,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,J11,J11,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,J12,J12,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,J13,J13,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,L01,L01,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,Q01,Q01,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,Q1A,Q1A,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,Q2A,Q2A,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,Q3A,Q3A,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,101,101,Z1A,Z1A,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,1,1,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,2,2,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,3,3,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,4,4,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,5,5,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,6,6,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,7,7,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,8,8,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,9,9,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,10,10,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,11,11,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,12,12,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,13,13,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,14,14,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,15,15,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,16,16,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,17,17,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,18,18,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,19,19,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,20,20,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,21,21,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,22,22,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,23,23,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,24,24,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,25,25,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,26,26,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,27,27,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,28,28,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,29,29,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,30,30,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,31,31,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,32,32,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,33,33,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,34,34,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,35,35,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,36,36,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,37,37,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,38,38,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,39,39,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,40,40,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,41,41,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,42,42,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,43,43,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,44,44,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,45,45,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,46,46,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,47,47,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,48,48,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,49,49,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,50,50,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,51,51,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,52,52,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,53,53,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,54,54,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,55,55,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,56,56,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,57,57,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,58,58,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,59,59,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,60,60,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,61,61,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,62,62,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,63,63,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,64,64,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,65,65,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,66,66,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,67,67,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,68,68,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,69,69,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,70,70,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,71,71,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,72,72,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,73,73,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,74,74,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,75,75,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,76,76,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,77,77,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,78,78,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,79,79,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,80,80,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,81,81,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,82,82,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,83,83,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,84,84,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,85,85,2022-02-05 9:46:58
University of South Carolina,,,University of South Carolina Official Bookstore,240,SPRING 2022,240_1_22_W,ENGL,240_1_375,102,102,86,86,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGN,107331080,7980,107332007,U16,107321486,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGN,107331080,7980,107332007,U17,107321487,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGN,107331080,7980,107332007,U19,107321488,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,1540,107332006,RVC,107321489,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,1920,107332005,RVBB,107321490,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,1920,107332005,RVC,107321491,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,1920,107332005,U01,107321492,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,1920,107332005,U02,107321493,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,R5E,107321496,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,R7FF,107321497,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,R7NN,107321498,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,R7Q,107321499,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,R7T,107424422,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,R7WW,107424423,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,RVBB,107321494,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,RVC,107321495,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2060,107332004,U3M,107321500,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2100,107332003,RVC,107321501,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2100,107332003,RVD,107321502,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2100,107332003,U01,107321503,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2518,107332002,R7S,107321506,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2518,107332002,RVBB,107321504,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2518,107332002,RVC,107321505,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2518,107332002,U01B,107321507,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,2518,107332002,U02B,107321508,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3095,107332001,RVBB,107321509,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3095,107332001,RVC,107321510,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3095,107332001,RVD,107321511,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3095,107332001,U01,107321512,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3095,107332001,U02,107321513,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3095,107332001,U03,107321514,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3559,107332000,RVC,107321515,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3767,107331999,RVC,107321516,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,3767,107331999,U01,107321517,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,4285,107331998,RVC,107321518,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,4285,107331998,U01,107321519,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,4854,107331997,RVC,107321520,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CGS,107331363,4854,107331997,U01,107321577,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHI,107331225,1130,107331996,RVC,107321578,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHI,107331225,1131,107331995,RVC,107321579,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHI,107331225,2201,107331994,U01,107321580,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHI,107331225,3400,107331993,U01,107321581,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020,107331992,RVC,107321582,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020,107331992,U01,107321583,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020,107331992,U3M,107321584,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020,107331992,U4M,107321585,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,RVC,107321586,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U01,107321587,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U09,107321588,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U11,107321589,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U18,107321590,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U19,107321591,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U20,107321592,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U22,107321593,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U3M,107321594,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1020L,107331991,U4M,107321595,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1033,107331990,U01,107321596,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1033L,107331989,U01,107321597,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1033L,107331989,U02,107321598,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1033L,107331989,U03,107321599,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1033L,107331989,U04,107321600,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1033L,107331989,U05,107321601,2022-02-05 9:46:58
Florida International University,21551,10001,FIU - Maidique Campus & All Online Courses,19956951,Spring 2022 Opt Out,107330925,CHM,107331352,1045,107331988,RVI,107321602,2022-02-05 9:46:58
